Date,Country,Region,Region Code,lat,long,Region code,ISO Code,Map Region,Population,Area,Total Cases,Deaths,Recovered,Tests,Tested People,Active Cases,Hospitalized,Quarantined,Intensive Care,Other Hospitalized,Prev Total Cases,Previous Daily Cases,Daily Cases,Daily Deaths,Daily Recovered,Daily Tests,Daily Tested People,Daily Active Cases,Daily Hospitalized,Daily Quarantined,Daily Intensive Care,Daily Other Hospitalized,Weekly Cases,Weekly Deaths,Weekly Recovered,Weekly Tests,Weekly Tested People,Weekly Active Cases,Weekly Hospitalized,Weekly Quarantined,Weekly Intensive Care,Weekly Other Hospitalized,Last Update,note_it,note_en
2020-03-17,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,136,2,0,398,,134,41,93,6,35,105,48,31,0,0,111,,31,8,23,1,7,119,2,0,309,,117,39,78,6,33,2020-03-17 17:00:00,,
2020-03-17,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,2704,80,136,35478,,2488,719,1769,171,548,2473,301,231,11,6,426,,214,65,149,15,50,1848,54,89,18835,,1705,448,1257,104,344,2020-03-17 17:00:00,,
2020-03-18,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,263,7,7,2054,,249,140,109,41,99,229,53,34,1,0,366,,33,14,19,9,5,225,6,7,1744,,212,114,98,32,82,2020-03-18 17:00:00,,
2020-03-18,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,27,0,0,262,,27,11,16,2,9,20,8,7,0,0,0,,7,4,3,0,4,19,0,0,107,,19,9,10,1,8,2020-03-18 17:00:00,,
2020-03-18,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,376,9,1,2844,,366,97,269,18,79,291,50,85,1,0,695,,84,15,69,7,8,301,9,1,2769,,291,85,206,14,71,2020-03-18 17:00:00,,
2020-03-18,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,129,1,2,1668,,126,56,70,11,45,114,25,15,0,1,375,,14,1,13,1,0,110,1,0,1263,,109,44,65,9,35,2020-03-18 17:00:00,,
2020-03-18,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,460,9,28,2685,,423,151,272,24,127,460,60,0,0,0,0,,0,0,0,0,0,306,8,24,1310,,274,84,190,13,71,2020-03-18 17:00:00,nd-IT-0013,nd-EN-0013
2020-03-18,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,4525,458,152,15461,,3915,2031,1884,247,1784,3931,409,594,65,18,951,,511,242,269,24,218,2786,345,114,8821,,2327,1182,1145,143,1039,2020-03-18 17:00:00,nd-IT-0011,nd-EN-0011
2020-03-18,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,462,31,15,4958,,416,155,261,27,128,394,8,68,1,-2,0,,69,30,39,6,24,336,25,5,2885,,306,134,172,22,112,2020-03-18 17:00:00,,
2020-03-18,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,724,32,42,11145,,650,418,232,44,374,607,84,117,9,8,1709,,100,60,40,0,60,574,26,23,7554,,525,333,192,26,307,2020-03-18 17:00:00,,
2020-03-18,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,887,73,70,2912,,744,501,243,100,401,778,111,109,13,13,403,,83,117,-34,15,102,693,65,65,1887,,563,393,170,66,327,2020-03-18 17:00:00,,
2020-03-18,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,17713,1959,3488,48983,,12266,8209,4057,924,7285,16220,1571,1493,319,1003,2534,,171,377,-206,45,332,10433,1342,2588,23354,,6503,3797,2706,364,3433,2020-03-18 17:00:00,,
2020-03-18,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,1568,92,0,4109,,1476,757,719,119,638,1371,129,197,23,0,884,,174,49,125,10,39,1089,74,0,2453,,1015,479,536,53,426,2020-03-18 17:00:00,,
2020-03-18,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,28,1,6,361,,21,13,8,6,7,25,4,3,0,1,60,,2,1,1,1,0,12,1,6,128,,5,6,-1,3,3,2020-03-18 17:00:00,,
2020-03-18,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,2341,154,0,7516,,2187,2007,180,227,1780,1897,381,444,21,0,973,,423,423,0,21,402,1840,133,0,5085,,1707,1613,94,152,1461,2020-03-18 17:00:00,,
2020-03-18,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,383,19,2,3433,,362,186,176,30,156,340,110,43,1,0,356,,42,17,25,16,1,306,14,1,2524,,291,144,147,26,118,2020-03-18 17:00:00,,
2020-03-18,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,134,2,0,1135,,132,49,83,7,42,117,10,17,0,0,132,,17,9,8,3,6,97,2,0,852,,95,39,56,7,32,2020-03-18 17:00:00,,
2020-03-18,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,282,3,12,3294,,267,129,138,29,100,237,24,45,0,4,378,,41,15,26,1,14,199,3,10,2100,,186,105,81,28,77,2020-03-18 17:00:00,,
2020-03-18,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,1330,22,17,7606,,1291,587,704,160,427,1053,187,277,5,5,879,,267,115,152,17,98,1010,21,12,4802,,977,446,531,106,340,2020-03-18 17:00:00,,
2020-03-18,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,455,7,12,2187,,436,163,273,22,141,385,7,70,0,2,460,,68,34,34,0,34,378,7,9,1660,,362,131,231,18,113,2020-03-18 17:00:00,,
2020-03-18,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,247,2,4,1601,,241,75,166,21,54,197,33,50,1,0,278,,49,18,31,0,18,201,2,2,1261,,197,63,134,16,47,2020-03-18 17:00:00,,
2020-03-18,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,165,3,0,486,,162,44,118,3,41,136,31,29,1,0,88,,28,3,25,-3,6,145,2,0,387,,143,42,101,3,39,2020-03-18 17:00:00,,
2020-03-18,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,3214,94,167,40841,,2953,841,2112,195,646,2704,231,510,14,31,5363,,465,122,343,24,98,2191,65,113,19441,,2013,511,1502,127,384,2020-03-18 17:00:00,,
2020-03-19,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,385,11,8,2409,,366,228,138,47,181,263,34,122,4,1,355,,117,88,29,6,82,301,9,4,1542,,288,169,119,35,134,2020-03-19 17:00:00,,
2020-03-19,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,37,0,0,353,,37,13,24,5,8,27,7,10,0,0,91,,10,2,8,3,-1,29,0,0,198,,29,11,18,4,7,2020-03-19 17:00:00,,
2020-03-19,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,436,14,1,3568,,421,105,316,18,87,376,85,60,5,0,724,,55,8,47,0,8,332,13,1,2961,,318,80,238,14,66,2020-03-19 17:00:00,,
2020-03-19,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,169,3,2,2342,,164,73,91,13,60,129,15,40,2,0,674,,38,17,21,2,15,136,3,1,1859,,132,57,75,11,46,2020-03-19 17:00:00,,
2020-03-19,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,652,17,30,3544,,605,249,356,36,213,460,0,192,8,2,859,,182,98,84,12,86,473,16,26,1993,,431,182,249,25,157,2020-03-19 17:00:00,,
2020-03-19,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,5214,531,177,18344,,4506,2160,2346,260,1900,4525,594,689,73,25,2883,,591,129,462,13,116,3267,385,134,10744,,2748,1234,1514,148,1086,2020-03-19 17:00:00,,
2020-03-19,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,599,36,41,4052,,522,163,359,29,134,462,68,137,5,26,-906,,106,8,98,2,6,432,28,30,1448,,374,130,244,19,111,2020-03-19 17:00:00,,
2020-03-19,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,823,38,44,11145,,741,471,270,45,426,724,117,99,6,2,0,,91,53,38,1,52,623,29,25,5553,,569,366,203,25,341,2020-03-19 17:00:00,,
2020-03-19,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,1059,91,85,3348,,883,603,280,112,491,887,109,172,18,15,436,,139,102,37,12,90,785,80,65,2174,,640,467,173,76,391,2020-03-19 17:00:00,,
2020-03-19,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,19884,2168,3778,52244,,13938,8393,5545,1006,7387,17713,1493,2171,209,290,3261,,1672,184,1488,82,102,11159,1424,2693,22710,,7042,3541,3501,401,3140,2020-03-19 17:00:00,,
2020-03-19,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,1737,115,0,4512,,1622,797,825,141,656,1568,197,169,23,0,403,,146,40,106,22,18,1145,93,0,2605,,1052,467,585,65,402,2020-03-19 17:00:00,,
2020-03-19,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,46,2,6,426,,38,25,13,6,19,28,3,18,1,0,65,,17,12,5,0,12,30,2,6,188,,22,18,4,3,15,2020-03-19 17:00:00,,
2020-03-19,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,2932,175,3,8853,,2754,2536,218,257,2279,2341,444,591,21,3,1337,,567,529,38,30,499,2352,149,3,5974,,2200,2071,129,160,1911,2020-03-19 17:00:00,,
2020-03-19,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,478,25,4,4046,,449,204,245,31,173,383,43,95,6,2,613,,87,18,69,1,17,374,20,3,2777,,351,144,207,29,115,2020-03-19 17:00:00,,
2020-03-19,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,206,2,0,1334,,204,52,152,9,43,134,17,72,0,0,199,,72,3,69,2,1,167,2,0,1032,,165,40,125,9,31,2020-03-19 17:00:00,,
2020-03-19,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,340,4,15,3961,,321,179,142,36,143,282,45,58,1,3,667,,54,50,4,7,43,225,2,13,2484,,210,146,64,31,115,2020-03-19 17:00:00,,
2020-03-19,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,1482,38,22,8873,,1422,679,743,178,501,1330,277,152,16,5,1267,,131,92,39,18,74,1118,33,15,5708,,1070,520,550,119,401,2020-03-19 17:00:00,,
2020-03-19,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,523,12,20,2203,,491,199,292,30,169,455,70,68,5,8,16,,55,36,19,8,28,416,11,16,1610,,389,151,238,25,126,2020-03-19 17:00:00,,
2020-03-19,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,334,2,4,1954,,328,90,238,21,69,247,50,87,0,0,353,,87,15,72,0,15,270,2,2,1496,,266,74,192,13,61,2020-03-19 17:00:00,,
2020-03-19,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,215,6,0,608,,209,56,153,9,47,165,29,50,3,0,122,,47,12,35,6,6,188,5,0,490,,183,49,134,9,40,2020-03-19 17:00:00,,
2020-03-19,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,3484,115,200,44658,,3169,980,2189,209,771,3214,510,270,21,33,3817,,216,139,77,14,125,2100,83,145,21220,,1872,535,1337,124,411,2020-03-19 17:00:00,,
2020-03-20,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,449,17,10,2695,,422,238,184,48,190,385,122,64,6,2,286,,56,10,46,1,9,360,15,6,1737,,339,182,157,34,148,2020-03-20 17:00:00,,
2020-03-20,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,52,0,0,443,,52,13,39,5,8,37,10,15,0,0,90,,15,0,15,0,0,42,0,0,288,,42,11,31,4,7,2020-03-20 17:00:00,,
2020-03-20,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,548,17,1,4433,,530,123,407,24,99,436,60,112,3,0,865,,109,18,91,6,12,423,15,1,3622,,407,98,309,19,79,2020-03-20 17:00:00,,
2020-03-20,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,207,4,2,2690,,201,87,114,16,71,169,40,38,1,0,348,,37,14,23,3,11,169,4,1,2186,,164,66,98,13,53,2020-03-20 17:00:00,,
2020-03-20,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,749,17,30,3845,,702,171,531,41,130,652,192,97,0,0,301,,97,-78,175,5,-83,529,15,25,2174,,489,92,397,22,70,2020-03-20 17:00:00,,
2020-03-20,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,5968,640,239,20753,,5089,2350,2739,267,2083,5214,689,754,109,62,2409,,583,190,393,7,183,3705,439,188,11966,,3078,1280,1798,139,1141,2020-03-20 17:00:00,,
2020-03-20,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,656,38,63,4964,,555,175,380,32,143,599,137,57,2,22,912,,33,12,21,3,9,399,28,52,1815,,319,108,211,24,84,2020-03-20 17:00:00,,
2020-03-20,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,1008,43,53,13889,,912,584,328,47,537,823,99,185,5,9,2744,,171,113,58,2,111,731,32,29,7398,,670,438,232,23,415,2020-03-20 17:00:00,,
2020-03-20,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,1221,119,101,3794,,1001,694,307,121,573,1059,172,162,28,16,446,,118,91,27,9,82,876,102,77,2352,,697,522,175,77,445,2020-03-20 17:00:00,,
2020-03-20,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,22264,2549,4295,57174,,15420,8785,6635,1050,7735,19884,2171,2380,381,517,4930,,1482,392,1090,44,348,12444,1659,3097,24474,,7688,3700,3988,400,3300,2020-03-20 17:00:00,,
2020-03-20,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,1981,137,0,5170,,1844,842,1002,138,704,1737,169,244,22,0,658,,222,45,177,-3,48,1256,110,0,2952,,1146,420,726,53,367,2020-03-20 17:00:00,,
2020-03-20,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,50,5,6,426,,39,26,13,6,20,46,18,4,3,0,0,,1,1,0,0,1,33,5,6,183,,22,18,4,3,15,2020-03-20 17:00:00,,
2020-03-20,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,3461,209,8,9975,,3244,1821,1423,280,1541,2932,591,529,34,5,1122,,490,-715,1205,23,-738,2621,163,8,6870,,2450,1130,1320,145,985,2020-03-20 17:00:00,,
2020-03-20,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,581,26,4,4789,,551,222,329,31,191,478,95,103,1,0,743,,102,18,84,0,18,452,21,1,3340,,430,143,287,29,114,2020-03-20 17:00:00,,
2020-03-20,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,293,2,3,1912,,288,71,217,15,56,206,72,87,0,3,578,,84,19,65,6,13,250,2,3,1408,,245,59,186,15,44,2020-03-20 17:00:00,,
2020-03-20,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,408,4,25,4468,,379,210,169,42,168,340,58,68,0,10,507,,58,31,27,6,25,278,2,23,2518,,253,166,87,35,131,2020-03-20 17:00:00,,
2020-03-20,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,1793,47,33,10405,,1713,790,923,189,601,1482,152,311,9,11,1532,,291,111,180,11,100,1323,42,23,6356,,1258,579,679,112,467,2020-03-20 17:00:00,,
2020-03-20,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,642,13,29,2656,,600,232,368,34,198,523,68,119,1,9,453,,109,33,76,4,29,479,11,25,1810,,443,168,275,28,140,2020-03-20 17:00:00,,
2020-03-20,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,395,7,4,2303,,384,99,285,24,75,334,87,61,5,0,349,,56,9,47,3,6,319,6,2,1727,,311,78,233,14,64,2020-03-20 17:00:00,,
2020-03-20,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,264,7,0,814,,257,63,194,9,54,215,50,49,1,0,206,,48,7,41,0,7,236,6,0,625,,230,57,173,9,48,2020-03-20 17:00:00,,
2020-03-20,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,4031,131,223,49288,,3677,1079,2598,236,843,3484,270,547,16,23,4630,,508,99,409,27,72,2436,89,123,23597,,2224,606,1618,129,477,2020-03-20 17:00:00,,
2020-03-21,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,529,22,13,3035,,494,229,265,44,185,449,64,80,5,3,340,,72,-9,81,-4,-5,417,20,9,1803,,388,164,224,30,134,2020-03-21 17:00:00,,
2020-03-21,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,66,0,0,522,,66,19,47,7,12,52,15,14,0,0,79,,14,6,8,2,4,56,0,0,367,,56,17,39,5,12,2020-03-21 17:00:00,,
2020-03-21,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,621,20,1,5179,,600,157,443,30,127,548,112,73,3,0,746,,70,34,36,6,28,448,17,1,4044,,430,124,306,23,101,2020-03-21 17:00:00,,
2020-03-21,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,235,5,5,3050,,225,89,136,16,73,207,38,28,1,3,360,,24,2,22,0,2,175,5,4,2339,,166,63,103,12,51,2020-03-21 17:00:00,,
2020-03-21,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,844,22,29,4448,,793,320,473,87,233,749,97,95,5,-1,603,,91,149,-58,46,103,572,16,6,2512,,550,231,319,70,161,2020-03-21 17:00:00,,
2020-03-21,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,6705,715,329,24620,,5661,2532,3129,265,2267,5968,754,737,75,90,3867,,572,182,390,-2,184,4061,474,275,14577,,3312,1304,2008,113,1191,2020-03-21 17:00:00,,
2020-03-21,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,790,42,82,5955,,666,189,477,37,152,656,57,134,4,19,991,,111,14,97,5,9,489,29,65,2579,,395,111,284,26,85,2020-03-21 17:00:00,,
2020-03-21,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,1190,50,54,13889,,1086,661,425,70,591,1008,185,182,7,1,0,,174,77,97,23,54,833,37,30,6554,,766,455,311,45,410,2020-03-21 17:00:00,,
2020-03-21,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,1436,152,125,4304,,1159,727,432,129,598,1221,162,215,33,24,510,,158,33,125,8,25,973,125,73,2554,,775,452,323,67,385,2020-03-21 17:00:00,,
2020-03-21,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,25515,3095,5050,66730,,17370,9351,8019,1093,8258,22264,2380,3251,546,755,9556,,1950,566,1384,43,523,13830,2129,3390,29592,,8311,3721,4590,361,3360,2020-03-21 17:00:00,,
2020-03-21,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,2153,154,2,5740,,1997,883,1114,141,742,1981,244,172,17,2,570,,153,41,112,3,38,1254,118,2,3179,,1134,341,793,48,293,2020-03-21 17:00:00,,
2020-03-21,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,61,7,7,449,,47,27,20,6,21,50,4,11,2,1,23,,8,1,7,0,1,44,7,7,202,,30,19,11,3,16,2020-03-21 17:00:00,,
2020-03-21,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,3752,238,8,10701,,3506,2277,1229,301,1976,3461,529,291,29,0,726,,262,456,-194,21,435,2879,179,8,7021,,2692,1589,1103,151,1438,2020-03-21 17:00:00,,
2020-03-21,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,675,29,4,5617,,642,242,400,33,209,581,103,94,3,0,828,,91,20,71,2,18,509,21,2,3936,,486,145,341,27,118,2020-03-21 17:00:00,,
2020-03-21,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,330,4,5,2297,,321,81,240,16,65,293,87,37,2,2,385,,33,10,23,1,9,283,4,5,1767,,274,67,207,16,51,2020-03-21 17:00:00,,
2020-03-21,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,490,6,26,4883,,458,254,204,48,206,408,68,82,2,1,415,,79,44,35,6,38,334,4,22,2783,,308,201,107,37,164,2020-03-21 17:00:00,,
2020-03-21,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,2012,72,35,11909,,1905,866,1039,202,664,1793,311,219,25,2,1504,,192,76,116,13,63,1382,66,25,7314,,1291,619,672,115,504,2020-03-21 17:00:00,,
2020-03-21,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,782,28,34,2656,,720,272,448,39,233,642,119,140,15,5,0,,120,40,80,5,35,576,26,29,1650,,521,192,329,27,165,2020-03-21 17:00:00,,
2020-03-21,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,462,10,5,2712,,447,121,326,29,92,395,61,67,3,1,409,,63,22,41,5,17,355,9,2,1964,,344,89,255,18,71,2020-03-21 17:00:00,,
2020-03-21,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,313,8,1,884,,304,77,227,15,62,264,49,49,1,1,70,,47,14,33,6,8,271,7,1,653,,263,65,198,15,50,2020-03-21 17:00:00,,
2020-03-21,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,4617,146,257,53642,,4214,1191,3023,249,942,4031,547,586,15,34,4354,,537,112,425,13,99,2680,91,150,26662,,2439,706,1733,130,576,2020-03-21 17:00:00,,
2020-03-22,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,587,33,15,3375,,539,267,272,49,218,529,80,58,11,2,340,,45,38,7,5,33,450,30,9,1956,,411,167,244,21,146,2020-03-22 17:00:00,,
2020-03-22,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,81,0,0,643,,81,23,58,10,13,66,14,15,0,0,121,,15,4,11,3,1,70,0,0,435,,70,21,49,8,13,2020-03-22 17:00:00,,
2020-03-22,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,678,23,7,5718,,648,178,470,32,146,621,73,57,3,6,539,,48,21,27,2,19,474,18,7,4221,,449,124,325,28,96,2020-03-22 17:00:00,,
2020-03-22,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,273,8,5,3666,,260,94,166,17,77,235,28,38,3,0,616,,35,5,30,1,4,205,7,4,2782,,194,56,138,11,45,2020-03-22 17:00:00,,
2020-03-22,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,936,29,41,4943,,866,342,524,99,243,844,95,92,7,12,495,,73,22,51,12,10,603,20,13,2730,,570,247,323,77,170,2020-03-22 17:00:00,,
2020-03-22,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,7555,816,349,28022,,6390,2698,3692,269,2429,6705,737,850,101,20,3402,,729,166,563,4,162,4462,532,281,15968,,3649,1314,2335,100,1214,2020-03-22 17:00:00,,
2020-03-22,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,874,47,89,6761,,738,210,528,47,163,790,134,84,5,7,806,,72,21,51,10,11,527,33,72,3354,,422,100,322,35,65,2020-03-22 17:00:00,,
2020-03-22,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,1383,53,58,17845,,1272,750,522,79,671,1190,182,193,3,4,3956,,186,89,97,9,80,947,37,34,9500,,876,496,380,48,448,2020-03-22 17:00:00,,
2020-03-22,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,1665,171,143,4995,,1351,868,483,132,736,1436,215,229,19,18,691,,192,141,51,3,138,1106,138,110,3022,,858,549,309,66,483,2020-03-22 17:00:00,,
2020-03-22,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,27206,3456,5865,70598,,17885,10581,7304,1142,9439,25515,3251,1691,361,815,3868,,515,1230,-715,49,1181,13934,2238,3854,30229,,7842,4314,3528,375,3939,2020-03-22 17:00:00,,
2020-03-22,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,2421,184,6,6391,,2231,954,1277,138,816,2153,172,268,30,4,651,,234,71,163,-3,74,1288,138,6,3445,,1144,335,809,40,295,2020-03-22 17:00:00,,
2020-03-22,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,66,7,7,532,,52,31,21,7,24,61,11,5,0,0,83,,5,4,1,1,3,49,7,7,284,,35,24,11,3,21,2020-03-22 17:00:00,,
2020-03-22,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,4420,283,10,12701,,4127,2426,1701,308,2118,3752,291,668,45,2,2000,,621,149,472,7,142,3309,202,10,8326,,3097,1529,1568,137,1392,2020-03-22 17:00:00,,
2020-03-22,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,786,31,7,6160,,748,289,459,37,252,675,94,111,2,3,543,,106,47,59,4,43,556,15,5,4143,,536,167,369,31,136,2020-03-22 17:00:00,,
2020-03-22,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,339,7,5,2402,,327,83,244,16,67,330,37,9,3,0,105,,6,2,4,0,2,262,5,5,1789,,252,67,185,16,51,2020-03-22 17:00:00,,
2020-03-22,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,630,8,26,5580,,596,275,321,55,220,490,82,140,2,0,697,,138,21,117,7,14,442,6,19,3128,,417,204,213,40,164,2020-03-22 17:00:00,,
